datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2012-03-13 13:00:00,1,0,1,1,0.6,0.6061,0.6,0.3881,53,180,233
2012-03-13 14:00:00,1,0,1,1,0.64,0.6212,0.53,0.3284,52,160,212
2012-03-13 15:00:00,1,0,1,1,0.7,0.6364,0.39,0.2239,68,196,264
2012-03-13 16:00:00,1,0,1,1,0.72,0.6515,0.34,0.3881,53,312,365
2012-03-13 17:00:00,1,0,1,1,0.7,0.6364,0.37,0.1045,62,614,676
2012-03-13 18:00:00,1,0,1,1,0.7,0.6364,0.34,0.2985,96,638,734
2012-03-13 19:00:00,1,0,1,1,0.64,0.6212,0.47,0.2239,50,429,479
2012-03-13 20:00:00,1,0,1,1,0.6,0.6212,0.49,0.1642,45,306,351
2012-03-13 21:00:00,1,0,1,1,0.58,0.5455,0.56,0.1045,44,200,244
2012-03-13 22:00:00,1,0,1,1,0.56,0.5303,0.6,0.0896,24,146,170
2012-03-13 23:00:00,1,0,1,1,0.56,0.5303,0.56,0.1343,8,79,87
2012-03-14 00:00:00,1,0,1,1,0.54,0.5152,0.6,0.1045,5,34,39
2012-03-14 01:00:00,1,0,1,1,0.52,0.5,0.63,0.0896,2,25,27
2012-03-14 02:00:00,1,0,1,1,0.5,0.4848,0.68,0.194,0,2,2
2012-03-14 03:00:00,1,0,1,1,0.48,0.4697,0.72,0.194,1,3,4
2012-03-14 04:00:00,1,0,1,1,0.48,0.4697,0.67,0.0896,1,4,5
2012-03-14 05:00:00,1,0,1,1,0.44,0.4394,0.82,0.1343,2,25,27
2012-03-14 06:00:00,1,0,1,1,0.44,0.4394,0.82,0.0896,1,120,121
2012-03-14 07:00:00,1,0,1,1,0.44,0.4394,0.82,0.1045,20,348,368
2012-03-14 08:00:00,1,0,1,1,0.44,0.4394,0.82,0.0,34,628,662
2012-03-14 09:00:00,1,0,1,1,0.52,0.5,0.68,0.0,26,325,351
2012-03-14 10:00:00,1,0,1,1,0.56,0.5303,0.56,0.1045,38,150,188
2012-03-14 11:00:00,1,0,1,2,0.62,0.6212,0.41,0.1642,65,155,220
2012-03-14 12:00:00,1,0,1,2,0.64,0.6212,0.29,0.0,55,212,267
2012-03-14 13:00:00,1,0,1,1,0.66,0.6212,0.27,0.2239,57,197,254
2012-03-14 14:00:00,1,0,1,1,0.7,0.6364,0.23,0.3284,61,163,224
2012-03-14 15:00:00,1,0,1,1,0.7,0.6364,0.24,0.0,86,197,283
2012-03-14 16:00:00,1,0,1,1,0.72,0.6364,0.25,0.194,78,278,356
2012-03-14 17:00:00,1,0,1,1,0.7,0.6364,0.28,0.0896,140,642,782
2012-03-14 18:00:00,1,0,1,1,0.7,0.6364,0.32,0.0,102,647,749
2012-03-14 19:00:00,1,0,1,1,0.64,0.6212,0.33,0.1642,70,402,472
2012-03-14 20:00:00,1,0,1,1,0.62,0.6212,0.35,0.1045,44,286,330
2012-03-14 21:00:00,1,0,1,1,0.6,0.6212,0.4,0.0896,47,241,288
2012-03-14 22:00:00,1,0,1,1,0.52,0.5,0.55,0.1343,43,159,202
2012-03-14 23:00:00,1,0,1,1,0.56,0.5303,0.43,0.1642,19,72,91
2012-03-15 00:00:00,1,0,1,1,0.54,0.5152,0.49,0.1343,14,46,60
2012-03-15 01:00:00,1,0,1,1,0.5,0.4848,0.59,0.1045,15,8,23
2012-03-15 02:00:00,1,0,1,1,0.5,0.4848,0.59,0.0,14,5,19
2012-03-15 03:00:00,1,0,1,1,0.5,0.4848,0.63,0.0,0,7,7
2012-03-15 04:00:00,1,0,1,1,0.44,0.4394,0.77,0.1045,11,3,14
2012-03-15 05:00:00,1,0,1,1,0.46,0.4545,0.67,0.0,2,24,26
2012-03-15 06:00:00,1,0,1,1,0.44,0.4394,0.72,0.0896,4,113,117
2012-03-15 07:00:00,1,0,1,1,0.44,0.4394,0.72,0.0896,14,367,381
2012-03-15 08:00:00,1,0,1,1,0.44,0.4394,0.77,0.1045,21,602,623
2012-03-15 09:00:00,1,0,1,1,0.48,0.4697,0.77,0.0896,30,285,315
2012-03-15 10:00:00,1,0,1,1,0.52,0.5,0.68,0.1045,34,130,164
2012-03-15 11:00:00,1,0,1,1,0.56,0.5303,0.6,0.1343,60,151,211
2012-03-15 12:00:00,1,0,1,2,0.62,0.6212,0.5,0.1343,59,206,265
2012-03-15 13:00:00,1,0,1,2,0.66,0.6212,0.41,0.0896,62,211,273
2012-03-15 14:00:00,1,0,1,2,0.72,0.6515,0.3,0.1045,81,177,258
2012-03-15 15:00:00,1,0,1,1,0.72,0.6515,0.32,0.2239,100,187,287
2012-03-15 16:00:00,1,0,1,1,0.72,0.6515,0.37,0.3881,95,331,426
2012-03-15 17:00:00,1,0,1,1,0.7,0.6364,0.39,0.2537,79,634,713
2012-03-15 18:00:00,1,0,1,1,0.66,0.6212,0.44,0.2836,98,648,746
2012-03-15 19:00:00,1,0,1,2,0.64,0.6212,0.5,0.194,72,353,425
2012-03-15 20:00:00,1,0,1,2,0.58,0.5455,0.6,0.3582,60,270,330
2012-03-15 21:00:00,1,0,1,1,0.54,0.5152,0.68,0.2836,36,207,243
2012-03-15 22:00:00,1,0,1,1,0.52,0.5,0.68,0.1343,32,137,169
2012-03-15 23:00:00,1,0,1,1,0.48,0.4697,0.72,0.194,12,85,97
2012-03-16 00:00:00,1,0,1,1,0.44,0.4394,0.77,0.2537,8,49,57
2012-03-16 01:00:00,1,0,1,2,0.42,0.4242,0.82,0.3284,4,22,26
2012-03-16 02:00:00,1,0,1,2,0.42,0.4242,0.82,0.194,0,4,4
2012-03-16 03:00:00,1,0,1,2,0.4,0.4091,0.87,0.2836,0,3,3
2012-03-16 04:00:00,1,0,1,2,0.4,0.4091,0.87,0.2537,0,3,3
2012-03-16 05:00:00,1,0,1,2,0.4,0.4091,0.87,0.2239,2,30,32
2012-03-16 06:00:00,1,0,1,2,0.4,0.4091,0.87,0.1642,3,96,99
2012-03-16 07:00:00,1,0,1,2,0.4,0.4091,0.87,0.194,13,265,278
2012-03-16 08:00:00,1,0,1,2,0.4,0.4091,0.87,0.2239,28,534,562
2012-03-16 09:00:00,1,0,1,2,0.42,0.4242,0.82,0.0,35,277,312
2012-03-16 10:00:00,1,0,1,2,0.4,0.4091,0.87,0.0896,44,136,180
2012-03-16 11:00:00,1,0,1,2,0.44,0.4394,0.77,0.0,40,167,207
2012-03-16 12:00:00,1,0,1,2,0.44,0.4394,0.82,0.1343,72,222,294
2012-03-16 13:00:00,1,0,1,2,0.46,0.4545,0.77,0.0896,52,208,260
2012-03-16 14:00:00,1,0,1,2,0.48,0.4697,0.72,0.0,56,146,202
2012-03-16 15:00:00,1,0,1,3,0.46,0.4545,0.82,0.1045,19,88,107
2012-03-16 16:00:00,1,0,1,3,0.48,0.4697,0.77,0.0,18,111,129
2012-03-16 17:00:00,1,0,1,3,0.48,0.4697,0.82,0.0896,23,235,258
2012-03-16 18:00:00,1,0,1,3,0.48,0.4697,0.82,0.0896,31,377,408
2012-03-16 19:00:00,1,0,1,2,0.46,0.4545,0.88,0.0,23,273,296
2012-03-16 20:00:00,1,0,1,1,0.46,0.4545,0.88,0.0,31,204,235
2012-03-16 21:00:00,1,0,1,2,0.44,0.4394,0.94,0.0,8,144,152
2012-03-16 22:00:00,1,0,1,2,0.44,0.4394,0.94,0.0,16,132,148
2012-03-16 23:00:00,1,0,1,2,0.44,0.4394,0.94,0.0,22,104,126
2012-03-17 00:00:00,1,0,0,2,0.44,0.4394,0.94,0.0896,13,87,100
2012-03-17 01:00:00,1,0,0,2,0.44,0.4394,0.94,0.0,12,57,69
2012-03-17 02:00:00,1,0,0,2,0.44,0.4394,0.88,0.0,10,32,42
2012-03-17 03:00:00,1,0,0,2,0.44,0.4394,0.88,0.0,2,24,26
2012-03-17 04:00:00,1,0,0,2,0.42,0.4242,0.94,0.0,0,2,2
2012-03-17 05:00:00,1,0,0,2,0.42,0.4242,0.94,0.0896,5,3,8
2012-03-17 06:00:00,1,0,0,2,0.42,0.4242,0.94,0.194,1,29,30
2012-03-17 07:00:00,1,0,0,2,0.4,0.4091,1.0,0.1343,29,57,86
2012-03-17 08:00:00,1,0,0,2,0.42,0.4242,0.94,0.1045,63,155,218
2012-03-17 09:00:00,1,0,0,2,0.44,0.4394,0.88,0.0896,104,217,321
2012-03-17 10:00:00,1,0,0,2,0.5,0.4848,0.77,0.0896,140,303,443
2012-03-17 11:00:00,1,0,0,2,0.52,0.5,0.77,0.1343,226,359,585
2012-03-17 12:00:00,1,0,0,1,0.56,0.5303,0.68,0.1642,286,365,651
2012-03-17 13:00:00,1,0,0,1,0.6,0.6061,0.6,0.1045,286,400,686
2012-03-17 14:00:00,1,0,0,1,0.62,0.6212,0.53,0.0896,352,338,690
2012-03-17 15:00:00,1,0,0,1,0.64,0.6212,0.53,0.1343,357,322,679
2012-03-17 16:00:00,1,0,0,1,0.64,0.6212,0.5,0.0,367,318,685
2012-03-17 17:00:00,1,0,0,1,0.64,0.6212,0.5,0.1343,291,357,648
2012-03-17 18:00:00,1,0,0,1,0.62,0.6212,0.57,0.2985,221,339,560
2012-03-17 19:00:00,1,0,0,1,0.58,0.5455,0.64,0.2836,155,262,417
2012-03-17 20:00:00,1,0,0,1,0.56,0.5303,0.64,0.194,89,182,271
2012-03-17 21:00:00,1,0,0,1,0.54,0.5152,0.68,0.1642,54,169,223
2012-03-17 22:00:00,1,0,0,1,0.54,0.5152,0.68,0.0,58,153,211
2012-03-17 23:00:00,1,0,0,1,0.5,0.4848,0.77,0.1642,34,151,185
2012-03-18 00:00:00,1,0,0,1,0.46,0.4545,0.88,0.194,27,80,107
2012-03-18 01:00:00,1,0,0,1,0.46,0.4545,0.82,0.1343,25,88,113
2012-03-18 02:00:00,1,0,0,2,0.46,0.4545,0.82,0.1045,15,41,56
2012-03-18 03:00:00,1,0,0,2,0.44,0.4394,0.88,0.1343,3,15,18
2012-03-18 04:00:00,1,0,0,2,0.42,0.4242,0.94,0.1642,6,8,14
2012-03-18 05:00:00,1,0,0,2,0.4,0.4091,0.94,0.1045,0,6,6
2012-03-18 06:00:00,1,0,0,2,0.4,0.4091,0.94,0.1045,2,9,11
2012-03-18 07:00:00,1,0,0,3,0.42,0.4242,0.88,0.1642,17,25,42
2012-03-18 08:00:00,1,0,0,2,0.42,0.4242,0.88,0.1045,25,71,96
2012-03-18 09:00:00,1,0,0,2,0.42,0.4242,0.88,0.0896,65,113,178
2012-03-18 10:00:00,1,0,0,2,0.42,0.4242,0.88,0.1045,139,212,351
2012-03-18 11:00:00,1,0,0,2,0.44,0.4394,0.82,0.1642,129,239,368
2012-03-18 12:00:00,1,0,0,2,0.44,0.4394,0.88,0.1343,222,281,503
2012-03-18 13:00:00,1,0,0,2,0.46,0.4545,0.82,0.1642,198,346,544
2012-03-18 14:00:00,1,0,0,2,0.5,0.4848,0.77,0.0896,218,303,521
2012-03-18 15:00:00,1,0,0,1,0.54,0.5152,0.68,0.0896,240,314,554
2012-03-18 16:00:00,1,0,0,1,0.54,0.5152,0.73,0.0896,229,312,541
2012-03-18 17:00:00,1,0,0,1,0.56,0.5303,0.64,0.0896,233,308,541
2012-03-18 18:00:00,1,0,0,1,0.56,0.5303,0.64,0.1642,165,294,459
2012-03-18 19:00:00,1,0,0,1,0.56,0.5303,0.64,0.1642,118,234,352
2012-03-18 20:00:00,1,0,0,1,0.52,0.5,0.77,0.1343,59,139,198
2012-03-18 21:00:00,1,0,0,1,0.52,0.5,0.72,0.0896,44,129,173
2012-03-18 22:00:00,1,0,0,1,0.5,0.4848,0.77,0.1045,21,79,100
2012-03-18 23:00:00,1,0,0,1,0.48,0.4697,0.82,0.1642,7,39,46
2012-03-19 00:00:00,1,0,1,1,0.48,0.4697,0.82,0.1045,4,19,23
2012-03-19 01:00:00,1,0,1,1,0.46,0.4545,0.88,0.1045,0,15,15
2012-03-19 02:00:00,1,0,1,1,0.46,0.4545,0.88,0.1642,1,7,8
2012-03-19 03:00:00,1,0,1,1,0.46,0.4545,0.88,0.0896,0,2,2
2012-03-19 04:00:00,1,0,1,1,0.44,0.4394,0.94,0.0,0,3,3
2012-03-19 05:00:00,1,0,1,1,0.44,0.4394,0.94,0.0,0,31,31
2012-03-19 06:00:00,1,0,1,1,0.46,0.4545,0.88,0.1343,2,118,120
2012-03-19 07:00:00,1,0,1,1,0.46,0.4545,0.88,0.194,25,329,354
2012-03-19 08:00:00,1,0,1,1,0.46,0.4545,0.88,0.1045,16,563,579
2012-03-19 09:00:00,1,0,1,1,0.5,0.4848,0.72,0.1642,55,276,331
2012-03-19 10:00:00,1,0,1,1,0.52,0.5,0.72,0.1343,56,128,184
2012-03-19 11:00:00,1,0,1,1,0.56,0.5303,0.68,0.1642,56,145,201
2012-03-19 12:00:00,1,0,1,1,0.6,0.6061,0.64,0.2537,71,211,282
2012-03-19 13:00:00,1,0,1,1,0.62,0.6061,0.61,0.2537,69,194,263
2012-03-19 14:00:00,1,0,1,2,0.64,0.6212,0.57,0.194,60,200,260
2012-03-19 15:00:00,1,0,1,1,0.64,0.6212,0.57,0.2239,97,189,286
2012-03-19 16:00:00,1,0,1,1,0.66,0.6212,0.5,0.2239,65,320,385
2012-03-19 17:00:00,1,0,1,1,0.64,0.6212,0.53,0.2239,106,615,721
2012-03-19 18:00:00,1,0,1,1,0.64,0.6212,0.57,0.2537,120,681,801
2012-03-19 19:00:00,1,0,1,1,0.62,0.6061,0.61,0.2239,86,463,549
2012-03-19 20:00:00,1,0,1,1,0.6,0.6061,0.64,0.2239,34,296,330
2012-03-19 21:00:00,1,0,1,1,0.6,0.6061,0.64,0.1642,33,190,223
2012-03-19 22:00:00,1,0,1,2,0.56,0.5303,0.73,0.1642,17,131,148
2012-03-19 23:00:00,1,0,1,2,0.56,0.5303,0.78,0.1343,9,45,54
2012-04-01 00:00:00,2,0,0,2,0.36,0.3333,0.76,0.2537,8,59,67
2012-04-01 01:00:00,2,0,0,2,0.36,0.3485,0.76,0.1642,13,49,62
2012-04-01 02:00:00,2,0,0,2,0.36,0.3485,0.76,0.1642,20,61,81
2012-04-01 03:00:00,2,0,0,2,0.34,0.3333,0.81,0.1343,4,21,25
2012-04-01 04:00:00,2,0,0,2,0.34,0.3485,0.81,0.0896,3,9,12
2012-04-01 05:00:00,2,0,0,2,0.34,0.3485,0.81,0.0896,8,10,18
2012-04-01 06:00:00,2,0,0,2,0.36,0.3485,0.76,0.1343,9,88,97
2012-04-01 07:00:00,2,0,0,2,0.36,0.3485,0.71,0.1343,29,55,84
2012-04-01 08:00:00,2,0,0,2,0.36,0.3636,0.76,0.0896,37,88,125
2012-04-01 09:00:00,2,0,0,2,0.36,0.3485,0.81,0.1343,102,173,275
2012-04-01 10:00:00,2,0,0,2,0.4,0.4091,0.71,0.1045,132,228,360
2012-04-01 11:00:00,2,0,0,2,0.4,0.4091,0.71,0.194,180,271,451
2012-04-01 12:00:00,2,0,0,2,0.42,0.4242,0.67,0.2239,187,258,445
2012-04-01 13:00:00,2,0,0,2,0.44,0.4394,0.62,0.194,190,274,464
2012-04-01 14:00:00,2,0,0,2,0.48,0.4697,0.55,0.2239,283,278,561
2012-04-01 15:00:00,2,0,0,1,0.5,0.4848,0.55,0.2537,295,278,573
2012-04-01 16:00:00,2,0,0,1,0.52,0.5,0.52,0.2537,236,275,511
2012-04-01 17:00:00,2,0,0,1,0.52,0.5,0.55,0.2836,232,323,555
2012-04-01 18:00:00,2,0,0,1,0.52,0.5,0.52,0.2985,153,279,432
2012-04-01 19:00:00,2,0,0,1,0.52,0.5,0.55,0.2239,110,236,346
2012-04-01 20:00:00,2,0,0,2,0.5,0.4848,0.59,0.2239,66,166,232
2012-04-01 21:00:00,2,0,0,2,0.5,0.4848,0.59,0.1642,33,101,134
2012-04-01 22:00:00,2,0,0,3,0.5,0.4848,0.63,0.1045,7,61,68
2012-04-01 23:00:00,2,0,0,3,0.46,0.4545,0.72,0.0,10,53,63
2012-04-02 00:00:00,2,0,1,3,0.44,0.4394,0.82,0.1045,6,11,17
2012-04-02 01:00:00,2,0,1,3,0.42,0.4242,0.88,0.0896,0,5,5
2012-04-02 02:00:00,2,0,1,3,0.44,0.4394,0.94,0.1343,2,3,5
2012-04-02 04:00:00,2,0,1,1,0.4,0.4091,0.76,0.4925,2,2,4
2012-04-02 05:00:00,2,0,1,1,0.4,0.4091,0.76,0.4925,2,22,24
2012-04-02 06:00:00,2,0,1,1,0.36,0.3182,0.71,0.4627,6,104,110
2012-04-02 07:00:00,2,0,1,1,0.34,0.303,0.66,0.3881,12,294,306
2012-04-02 08:00:00,2,0,1,1,0.36,0.3333,0.57,0.3284,36,553,589
2012-04-02 09:00:00,2,0,1,1,0.38,0.3939,0.54,0.3582,52,265,317
2012-04-02 10:00:00,2,0,1,1,0.4,0.4091,0.5,0.5224,85,119,204
2012-04-02 11:00:00,2,0,1,1,0.42,0.4242,0.47,0.4478,81,128,209
2012-04-02 12:00:00,2,0,1,1,0.44,0.4394,0.44,0.4478,100,181,281
2012-04-02 13:00:00,2,0,1,1,0.46,0.4545,0.36,0.2985,97,184,281
2012-04-02 14:00:00,2,0,1,1,0.46,0.4545,0.31,0.4179,127,141,268
2012-04-02 15:00:00,2,0,1,1,0.48,0.4697,0.33,0.4179,132,192,324
2012-04-02 16:00:00,2,0,1,1,0.5,0.4848,0.34,0.3284,104,291,395
2012-04-02 17:00:00,2,0,1,1,0.5,0.4848,0.29,0.2836,128,601,729
2012-04-02 18:00:00,2,0,1,1,0.5,0.4848,0.27,0.2537,75,543,618
2012-04-02 19:00:00,2,0,1,1,0.5,0.4848,0.27,0.2537,66,428,494
2012-04-02 20:00:00,2,0,1,1,0.46,0.4545,0.31,0.1642,48,281,329
2012-04-02 21:00:00,2,0,1,1,0.46,0.4545,0.28,0.1343,24,214,238
2012-04-02 22:00:00,2,0,1,1,0.42,0.4242,0.44,0.194,17,106,123
2012-04-02 23:00:00,2,0,1,1,0.44,0.4394,0.35,0.1642,6,60,66
2012-04-03 00:00:00,2,0,1,1,0.4,0.4091,0.43,0.1343,1,32,33
2012-04-03 01:00:00,2,0,1,1,0.38,0.3939,0.46,0.2239,0,11,11
2012-04-03 02:00:00,2,0,1,1,0.36,0.3485,0.53,0.1642,0,5,5
2012-04-03 03:00:00,2,0,1,1,0.38,0.3939,0.46,0.0,0,3,3
2012-04-03 04:00:00,2,0,1,1,0.32,0.3333,0.66,0.0896,0,1,1
2012-04-03 05:00:00,2,0,1,1,0.32,0.3333,0.66,0.0896,2,25,27
2012-04-03 06:00:00,2,0,1,1,0.3,0.3182,0.61,0.0896,2,98,100
2012-04-03 07:00:00,2,0,1,1,0.32,0.3333,0.66,0.0896,14,327,341
2012-04-03 08:00:00,2,0,1,1,0.34,0.3636,0.57,0.0,27,577,604
2012-04-03 09:00:00,2,0,1,1,0.42,0.4242,0.38,0.0896,54,354,408
2012-04-03 10:00:00,2,0,1,1,0.44,0.4394,0.33,0.0,77,142,219
2012-04-03 11:00:00,2,0,1,1,0.48,0.4697,0.23,0.0,91,167,258
2012-04-03 12:00:00,2,0,1,1,0.52,0.5,0.25,0.0,101,230,331
2012-04-03 13:00:00,2,0,1,1,0.56,0.5303,0.19,0.2537,120,225,345
2012-04-03 14:00:00,2,0,1,1,0.56,0.5303,0.21,0.2239,120,191,311
2012-04-03 15:00:00,2,0,1,1,0.6,0.5909,0.2,0.194,109,207,316
2012-04-03 16:00:00,2,0,1,1,0.62,0.6061,0.21,0.1642,145,340,485
2012-04-03 17:00:00,2,0,1,1,0.62,0.6061,0.17,0.194,123,634,757
2012-04-03 18:00:00,2,0,1,1,0.6,0.6061,0.26,0.1642,139,661,800
2012-04-03 19:00:00,2,0,1,1,0.56,0.5303,0.26,0.1045,98,460,558
2012-04-03 20:00:00,2,0,1,1,0.56,0.5303,0.24,0.1343,54,325,379
2012-04-03 21:00:00,2,0,1,1,0.54,0.5152,0.45,0.0,33,210,243
2012-04-03 22:00:00,2,0,1,1,0.5,0.4848,0.51,0.0,25,133,158
2012-04-03 23:00:00,2,0,1,1,0.5,0.4848,0.59,0.0,13,66,79
2012-04-04 00:00:00,2,0,1,1,0.48,0.4697,0.48,0.0,18,23,41
2012-04-04 01:00:00,2,0,1,1,0.46,0.4545,0.59,0.0,0,11,11
2012-04-04 02:00:00,2,0,1,1,0.46,0.4545,0.51,0.0,0,5,5
2012-04-04 03:00:00,2,0,1,1,0.44,0.4394,0.58,0.0896,0,3,3
2012-04-04 04:00:00,2,0,1,1,0.42,0.4242,0.67,0.0896,0,1,1
2012-04-04 05:00:00,2,0,1,1,0.42,0.4242,0.67,0.0896,0,27,27
2012-04-04 06:00:00,2,0,1,2,0.42,0.4242,0.58,0.0,6,120,126
2012-04-04 07:00:00,2,0,1,2,0.44,0.4394,0.62,0.0,12,354,366
2012-04-04 08:00:00,2,0,1,2,0.44,0.4394,0.72,0.1045,31,653,684
2012-04-04 09:00:00,2,0,1,2,0.48,0.4697,0.55,0.1343,47,316,363
2012-04-04 10:00:00,2,0,1,2,0.54,0.5152,0.45,0.1343,68,99,167
2012-04-04 11:00:00,2,0,1,2,0.6,0.6212,0.43,0.3582,61,152,213
2012-04-04 12:00:00,2,0,1,2,0.6,0.6212,0.46,0.4179,73,210,283
2012-04-04 13:00:00,2,0,1,2,0.6,0.6212,0.46,0.2537,70,181,251
2012-04-04 14:00:00,2,0,1,2,0.62,0.6212,0.46,0.194,82,176,258
2012-04-04 15:00:00,2,0,1,2,0.64,0.6212,0.44,0.2836,86,182,268
2012-04-04 16:00:00,2,0,1,2,0.64,0.6212,0.44,0.2836,86,304,390
2012-04-04 17:00:00,2,0,1,1,0.66,0.6212,0.41,0.2985,99,645,744
2012-04-04 18:00:00,2,0,1,1,0.66,0.6212,0.41,0.2537,113,646,759
2012-04-04 19:00:00,2,0,1,1,0.66,0.6212,0.39,0.2239,75,419,494
2012-04-04 20:00:00,2,0,1,1,0.64,0.6212,0.27,0.2239,39,333,372
2012-04-04 21:00:00,2,0,1,1,0.6,0.6061,0.23,0.3284,43,255,298
2012-04-04 22:00:00,2,0,1,1,0.56,0.5303,0.22,0.1642,30,151,181
2012-04-04 23:00:00,2,0,1,1,0.52,0.5,0.23,0.4179,19,112,131
2012-04-05 00:00:00,2,0,1,1,0.52,0.5,0.23,0.4179,12,33,45
2012-04-05 01:00:00,2,0,1,1,0.48,0.4697,0.27,0.3284,4,9,13
2012-04-05 02:00:00,2,0,1,1,0.46,0.4545,0.33,0.4478,7,11,18
2012-04-05 03:00:00,2,0,1,1,0.42,0.4242,0.41,0.2985,0,5,5
2012-04-05 04:00:00,2,0,1,1,0.38,0.3939,0.43,0.2836,0,1,1
2012-04-05 05:00:00,2,0,1,1,0.38,0.3939,0.43,0.2836,1,28,29
2012-04-05 06:00:00,2,0,1,1,0.36,0.3333,0.46,0.3284,8,118,126
2012-04-05 07:00:00,2,0,1,1,0.34,0.3333,0.49,0.194,15,339,354
2012-04-05 08:00:00,2,0,1,1,0.36,0.3485,0.46,0.2239,28,610,638
2012-04-05 09:00:00,2,0,1,1,0.4,0.4091,0.37,0.2537,61,290,351
2012-04-05 10:00:00,2,0,1,1,0.42,0.4242,0.35,0.2836,88,158,246
2012-04-05 11:00:00,2,0,1,2,0.42,0.4242,0.38,0.2239,109,159,268
2012-04-05 12:00:00,2,0,1,1,0.44,0.4394,0.33,0.0,66,210,276
2012-04-05 13:00:00,2,0,1,1,0.46,0.4545,0.31,0.0,89,202,291
2012-04-05 14:00:00,2,0,1,1,0.46,0.4545,0.33,0.1642,143,144,287
2012-04-05 15:00:00,2,0,1,1,0.5,0.4848,0.31,0.1045,98,171,269
2012-04-05 16:00:00,2,0,1,1,0.5,0.4848,0.31,0.194,84,318,402
2012-04-05 17:00:00,2,0,1,1,0.5,0.4848,0.31,0.1642,145,677,822
2012-04-05 18:00:00,2,0,1,1,0.5,0.4848,0.31,0.1045,80,618,698
2012-04-05 19:00:00,2,0,1,1,0.48,0.4697,0.31,0.2537,64,423,487
2012-04-05 20:00:00,2,0,1,1,0.44,0.4394,0.41,0.194,33,279,312
2012-04-05 21:00:00,2,0,1,1,0.42,0.4242,0.47,0.194,25,209,234
2012-04-05 22:00:00,2,0,1,1,0.4,0.4091,0.47,0.194,20,129,149
2012-04-05 23:00:00,2,0,1,1,0.4,0.4091,0.5,0.1343,12,124,136
2012-04-06 00:00:00,2,0,1,1,0.4,0.4091,0.43,0.0,12,49,61
2012-04-06 01:00:00,2,0,1,1,0.36,0.3485,0.62,0.1343,10,28,38
2012-04-06 02:00:00,2,0,1,1,0.36,0.3333,0.5,0.3881,6,5,11
2012-04-06 03:00:00,2,0,1,1,0.34,0.303,0.53,0.3284,3,5,8
2012-04-06 04:00:00,2,0,1,1,0.34,0.3182,0.49,0.2537,2,3,5
2012-04-06 05:00:00,2,0,1,1,0.32,0.303,0.53,0.3284,0,23,23
2012-04-06 06:00:00,2,0,1,1,0.3,0.2727,0.49,0.3881,0,80,80
2012-04-06 07:00:00,2,0,1,1,0.3,0.2879,0.49,0.2836,15,231,246
2012-04-06 08:00:00,2,0,1,1,0.3,0.2727,0.49,0.3284,19,489,508
2012-04-06 09:00:00,2,0,1,1,0.34,0.303,0.42,0.3284,58,318,376
2012-04-06 10:00:00,2,0,1,1,0.36,0.3333,0.4,0.3284,81,157,238
2012-04-06 11:00:00,2,0,1,1,0.4,0.4091,0.37,0.2985,112,179,291
2012-04-06 12:00:00,2,0,1,1,0.42,0.4242,0.35,0.2985,113,224,337
2012-04-06 13:00:00,2,0,1,1,0.44,0.4394,0.33,0.3284,173,238,411
2012-04-06 14:00:00,2,0,1,1,0.48,0.4697,0.29,0.3881,240,250,490
2012-04-06 15:00:00,2,0,1,1,0.5,0.4848,0.27,0.2836,218,319,537
2012-04-06 16:00:00,2,0,1,1,0.5,0.4848,0.22,0.4179,184,352,536
2012-04-06 17:00:00,2,0,1,1,0.52,0.5,0.23,0.4179,172,483,655
2012-04-06 18:00:00,2,0,1,1,0.5,0.4848,0.22,0.4627,104,380,484
2012-04-06 19:00:00,2,0,1,1,0.48,0.4697,0.23,0.2985,115,297,412
2012-04-06 20:00:00,2,0,1,1,0.46,0.4545,0.24,0.2836,61,191,252
2012-04-06 21:00:00,2,0,1,1,0.44,0.4394,0.26,0.1343,54,136,190
2012-04-06 22:00:00,2,0,1,1,0.4,0.4091,0.35,0.2239,34,124,158
2012-04-06 23:00:00,2,0,1,1,0.42,0.4242,0.3,0.2836,21,92,113
2012-04-07 00:00:00,2,0,0,1,0.42,0.4242,0.26,0.2985,9,85,94
2012-04-07 01:00:00,2,0,0,1,0.4,0.4091,0.28,0.2537,9,60,69
2012-04-07 02:00:00,2,0,0,1,0.36,0.3333,0.29,0.3582,11,25,36
2012-04-07 03:00:00,2,0,0,1,0.36,0.3333,0.32,0.2537,7,21,28
2012-04-07 04:00:00,2,0,0,1,0.32,0.3182,0.36,0.1642,3,4,7
2012-04-07 05:00:00,2,0,0,1,0.32,0.3182,0.33,0.1642,0,2,2
2012-04-07 06:00:00,2,0,0,1,0.32,0.3182,0.36,0.194,1,18,19
2012-04-07 07:00:00,2,0,0,1,0.32,0.303,0.33,0.2836,14,40,54
2012-04-07 08:00:00,2,0,0,1,0.34,0.3182,0.34,0.2537,29,94,123
2012-04-07 09:00:00,2,0,0,1,0.4,0.4091,0.3,0.2537,103,173,276
2012-04-07 10:00:00,2,0,0,1,0.42,0.4242,0.28,0.2537,187,176,363
2012-04-07 11:00:00,2,0,0,1,0.44,0.4394,0.24,0.2985,251,244,495
2012-04-07 12:00:00,2,0,0,1,0.46,0.4545,0.23,0.3881,320,270,590
2012-04-07 13:00:00,2,0,0,1,0.5,0.4848,0.22,0.194,355,288,643
